,species,latitude,longitude,nummosquitos,month,day,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,Sunrise,Sunset,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,wnvpresent
8564,3,41.944869,-87.832763,1,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8565,3,41.986921,-87.689778,36,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8566,3,41.801498,-87.763416,11,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8567,3,41.906638,-87.701431,3,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8568,2,41.723195,-87.64997,10,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8569,2,41.868077,-87.666901,3,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8570,3,41.868077,-87.666901,4,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8571,2,41.662014,-87.724608,43,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8572,3,41.878114,-87.629798,1,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8573,2,41.932094,-87.700117,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8574,3,41.932094,-87.700117,4,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8575,2,41.916265,-87.800515,13,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8576,3,41.916265,-87.800515,24,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8577,3,41.846075,-87.716277,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8578,2,41.682587,-87.707973,28,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8579,3,41.963976,-87.69181,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8580,2,41.964242,-87.757639,10,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8581,3,41.964242,-87.757639,6,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8582,3,42.008314,-87.777921,42,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8583,2,41.991429,-87.747113,10,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8584,3,41.991429,-87.747113,37,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8585,2,41.868142,-87.696269,4,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8586,3,41.868142,-87.696269,20,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8587,3,41.923738,-87.785288,7,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8588,3,42.010412,-87.66214,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8589,2,41.89923,-87.716788,9,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8590,2,41.89923,-87.716788,50,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8591,3,41.89923,-87.716788,32,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8592,3,41.89923,-87.716788,29,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8593,2,41.960616,-87.777189,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8594,3,41.704336,-87.703736,3,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8595,3,41.911824,-87.726737,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8596,3,41.801179,-87.679447,12,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8597,3,41.800737,-87.71188,16,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8598,2,41.778297,-87.752411,8,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8599,3,41.778297,-87.752411,6,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8600,2,41.77166,-87.703047,7,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8601,3,41.768388,-87.678649,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8602,2,41.773215,-87.60088,7,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8603,3,41.773215,-87.60088,21,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8604,2,41.822536,-87.666343,1,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8605,3,41.822536,-87.666343,3,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8606,3,41.766202,-87.562889,1,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8607,6,41.766202,-87.562889,1,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8608,2,41.754676,-87.612922,1,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8609,3,41.754676,-87.612922,5,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8610,2,41.803423,-87.642984,1,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8611,3,41.803423,-87.642984,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8612,3,41.798697,-87.736812,3,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8613,3,41.776156,-87.778927,35,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8614,2,41.82561,-87.726549,15,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8615,3,41.82561,-87.726549,22,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8616,2,41.673408,-87.599862,22,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8617,3,41.673408,-87.599862,3,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8618,2,41.726465,-87.585413,29,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8619,3,41.726465,-87.585413,39,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8620,3,41.726465,-87.585413,47,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8621,2,41.740641,-87.546587,4,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8622,3,41.740641,-87.546587,1,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8623,2,41.680946,-87.535198,4,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8624,3,41.680946,-87.535198,20,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8625,3,41.704572,-87.565666,7,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8626,2,41.733643,-87.55551,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8627,3,41.733643,-87.55551,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8628,3,41.750498,-87.605294,16,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8629,3,41.984809,-87.728492,6,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8630,2,41.659112,-87.538693,6,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8631,2,41.992478,-87.862995,40,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8632,3,41.992478,-87.862995,46,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8633,3,41.992478,-87.862995,50,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8634,2,41.974689,-87.890615,41,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8635,2,41.974689,-87.890615,35,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8636,3,41.974689,-87.890615,5,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8637,3,41.974689,-87.890615,24,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8638,3,41.974689,-87.890615,50,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8639,3,41.974689,-87.890615,11,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8640,3,41.974689,-87.890615,14,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8641,3,41.974689,-87.890615,3,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8642,3,41.974689,-87.890615,5,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8643,3,41.974689,-87.890615,12,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8644,3,41.974689,-87.890615,38,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8645,3,41.974689,-87.890615,50,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8646,3,41.974689,-87.890615,8,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8647,2,41.957799,-87.930995,27,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8648,3,41.925198,-87.746381,6,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8649,3,41.973845,-87.805059,1,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8650,3,41.743402,-87.731435,13,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8651,2,41.728495,-87.600963,37,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8652,2,41.728495,-87.600963,41,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8653,3,41.728495,-87.600963,37,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8654,2,41.947227,-87.671457,4,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8655,3,41.947227,-87.671457,1,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8656,2,41.793818,-87.654234,4,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8657,3,41.793818,-87.654234,13,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8658,3,41.904194,-87.756155,20,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8659,3,41.951866,-87.725057,8,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8660,2,41.763733,-87.742302,6,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8661,3,41.763733,-87.742302,3,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8662,3,41.98728,-87.666066,1,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8663,2,41.912563,-87.668055,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8664,3,42.009876,-87.807277,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8665,2,41.776428,-87.627096,8,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8666,2,41.994679,-87.770899,9,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8667,2,41.71914,-87.669539,2,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8668,3,41.71914,-87.669539,3,7,8,86,70,78,5,71,74.0,13,424,1929,29.24,29.95,7.8,23,8.4,0
8669,2,41.95469,-87.800991,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8670,2,41.95469,-87.800991,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8671,2,41.95469,-87.800991,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8672,2,41.95469,-87.800991,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8673,2,41.95469,-87.800991,44,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8674,3,41.95469,-87.800991,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8675,3,41.95469,-87.800991,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8676,3,41.95469,-87.800991,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8677,3,41.95469,-87.800991,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8678,3,41.95469,-87.800991,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8679,3,41.95469,-87.800991,38,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8680,3,41.95469,-87.800991,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8681,2,41.891118,-87.654491,6,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8682,3,41.891118,-87.654491,12,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8683,2,41.867108,-87.654224,45,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8684,3,41.867108,-87.654224,19,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8685,3,41.896282,-87.655232,2,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8686,2,41.921965,-87.632085,7,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8687,2,41.921965,-87.632085,1,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8688,3,41.921965,-87.632085,2,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8689,2,41.720848,-87.666014,2,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8690,3,41.720848,-87.666014,12,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8691,2,41.732984,-87.649642,27,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,1
8692,3,41.732984,-87.649642,44,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8693,3,41.944869,-87.832763,3,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8694,2,41.986921,-87.689778,30,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8695,3,41.986921,-87.689778,32,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8696,2,41.801498,-87.763416,37,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8697,3,41.801498,-87.763416,11,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8698,2,41.906638,-87.701431,5,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8699,2,41.723195,-87.64997,7,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8700,3,41.723195,-87.64997,4,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8701,2,41.868077,-87.666901,35,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8702,2,41.868077,-87.666901,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8703,3,41.868077,-87.666901,27,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8704,3,41.662014,-87.724608,36,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8705,6,41.662014,-87.724608,1,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8706,2,41.932094,-87.700117,20,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8707,3,41.932094,-87.700117,8,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8708,2,41.916265,-87.800515,11,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8709,3,41.916265,-87.800515,11,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8710,2,41.846075,-87.716277,3,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8711,3,41.846075,-87.716277,3,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8712,2,41.682587,-87.707973,29,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8713,2,41.682587,-87.707973,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8714,2,41.682587,-87.707973,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8715,3,41.682587,-87.707973,36,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,1
8716,3,41.682587,-87.707973,39,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8717,2,41.963976,-87.69181,2,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8718,2,41.964242,-87.757639,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8719,2,41.964242,-87.757639,28,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8720,3,41.964242,-87.757639,37,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8721,2,42.008314,-87.777921,33,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,1
8722,3,42.008314,-87.777921,45,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,1
8723,3,41.991429,-87.747113,28,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8724,3,41.991429,-87.747113,46,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8725,3,41.991429,-87.747113,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8726,2,41.857402,-87.694991,3,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8727,3,41.857402,-87.694991,1,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8728,2,41.868142,-87.696269,34,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8729,2,41.868142,-87.696269,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8730,3,41.868142,-87.696269,28,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8731,2,41.923738,-87.785288,49,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8732,2,41.923738,-87.785288,30,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8733,3,41.923738,-87.785288,5,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8734,2,42.010412,-87.66214,2,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8735,3,42.010412,-87.66214,1,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8736,2,41.89923,-87.716788,40,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8737,3,41.89923,-87.716788,1,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8738,2,41.960616,-87.777189,5,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8739,3,41.960616,-87.777189,2,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8740,2,41.704336,-87.703736,7,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8741,2,41.911824,-87.726737,4,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8742,2,41.801179,-87.679447,36,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8743,3,41.801179,-87.679447,36,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8744,2,41.800737,-87.71188,23,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8745,3,41.800737,-87.71188,36,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8746,3,41.800737,-87.71188,47,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8747,2,41.778297,-87.752411,26,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8748,3,41.778297,-87.752411,37,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8749,2,41.77166,-87.703047,30,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8750,3,41.77166,-87.703047,24,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8751,2,41.768388,-87.678649,3,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8752,3,41.768388,-87.678649,10,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8753,2,41.773215,-87.60088,25,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8754,3,41.773215,-87.60088,9,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,1
8755,2,41.822536,-87.666343,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8756,3,41.822536,-87.666343,46,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8757,3,41.822536,-87.666343,26,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8758,2,41.778748,-87.586427,1,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8759,2,41.766202,-87.562889,19,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8760,3,41.766202,-87.562889,6,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8761,2,41.754676,-87.612922,6,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8762,3,41.754676,-87.612922,9,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8763,2,41.803423,-87.642984,40,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8764,3,41.803423,-87.642984,8,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8765,2,41.754292,-87.590773,5,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8766,3,41.754292,-87.590773,9,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8767,2,41.798697,-87.736812,17,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8768,3,41.798697,-87.736812,30,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8769,2,41.776156,-87.778927,36,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8770,3,41.776156,-87.778927,3,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8771,2,41.82561,-87.726549,1,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8772,3,41.82561,-87.726549,12,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8773,2,41.673408,-87.599862,27,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8774,2,41.673408,-87.599862,29,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8775,2,41.673408,-87.599862,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8776,3,41.673408,-87.599862,14,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8777,3,41.673408,-87.599862,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8778,3,41.673408,-87.599862,50,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8779,3,41.673408,-87.599862,43,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8780,2,41.726465,-87.585413,12,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
8781,3,41.726465,-87.585413,32,7,12,83,58,71,-2,53,61.0,6,427,1928,29.38,30.1,4.0,8,4.8,0
